U,V,magnetization,charge_density,doublons
2.869565217391304,-0.17391304347826086,"0.22542887668908157, -0.09005332127863536, 0.2292488891760563, -0.09005332127845611, 0.22542887669195333","0.9828380254767813, 1.0132180928195607, 1.0078877634073131, 1.013218092819524, 0.9828380254768214","0.08199538244288777, 0.13819205807476254, 0.12191653170258236, 0.13819205807492815, 0.08199538244238942"
2.869565217391304,-0.057971014492753624,"0.22459252594617823, -0.08899306860425998, 0.22880108531224397, -0.08899306860409134, 0.22459252594992918","0.9940708009972273, 1.0046413097601197, 1.0025757784855103, 1.0046413097600286, 0.9940708009971133","0.08983017950348988, 0.13715841298074657, 0.12155276006152817, 0.13715841298084497, 0.08983017950274279"
2.869565217391304,0.057971014492753624,"0.2233860842961288, -0.08765964047850955, 0.22854711238249184, -0.08765964047690014, 0.22338608427678924","1.0061637110041628, 0.9950943293152364, 0.9974839193612306, 0.9950943293151671, 1.0061637110042043","0.09863207874774996, 0.13602339489458215, 0.12144237591342662, 0.13602339489402854, 0.0986320787509421"
2.869565217391304,0.17391304347826086,"0.22178256188530016, -0.08604803808919786, 0.2285309524023319, -0.08604803809205341, 0.22178256189361945","1.0192770660834674, 0.9843928548774218, 0.9926601580781849, 0.9843928548776011, 1.0192770660833257","0.10853254755260278, 0.13473720535580053, 0.1215807910138819, 0.13473720535569156, 0.10853254755131393"
2.869565217391304,0.2898550724637681,"0.21975324847775057, -0.08415135098041379, 0.22879620502170486, -0.08415135097875939, 0.2197532484597178","1.0335832372397606, 0.9723251957294736, 0.988183134061051, 0.9723251957289223, 1.0335832372407936","0.11967686788993537, 0.13324364404883865, 0.12197710680452348, 0.1332436440485569, 0.11967686789377703"
2.869565217391304,0.4057971014492754,"0.21726918260006978, -0.0819619514416901, 0.22938553771474304, -0.0819619514200938, 0.21726918254697128","1.0492659133400186, 0.9586505497430063, 0.9841670738342834, 0.9586505497395752, 1.049265913343115","0.1322226915085754, 0.13147966288583562, 0.12265604695858473, 0.1314796628857032, 0.13222269151901983"
2.869565217391304,0.5217391304347826,"0.21430324701506384, -0.07947300433204427, 0.23033951463484464, -0.07947300433212115, 0.2143032470142575","1.0665172522692776, 0.9430992961998121, 0.9807669030617999, 0.9430992961997222, 1.0665172522693904","0.14633670954360956, 0.12937557863263688, 0.12366033732451388, 0.1293755786325742, 0.14633670954384112"
2.869565217391304,0.6376811594202898,"0.21083304921568785, -0.0766803738407984, 0.23169464925071168, -0.0766803738405292, 0.2108330492149284","1.0855320448611954, 0.9253766249134929, 0.9781826604506243, 0.9253766249134046, 1.0855320448612842","0.1621886170866973, 0.12685631076834958, 0.12505325478550958, 0.12685631076832787, 0.1621886170868837"
2.869565217391304,0.7536231884057971,"0.2068446948587232, -0.07358496138461709, 0.2334805330514935, -0.07358496138462875, 0.20684469485902932","1.1064978590553696, 0.9051712447091171, 0.976661792471057, 0.9051712447091669, 1.1064978590552914","0.17994143970693652, 0.12384410266319182, 0.1269208481487505, 0.12384410266323319, 0.17994143970680965"
2.869565217391304,0.8695652173913043,"0.20233743356346798, -0.0701954139956871, 0.23571596086355895, -0.07019541399594229, 0.20233743356460238","1.1295801514265746, 0.8821712081285407, 0.97649728088982, 0.8821712081287854, 1.1295801514262798","0.19973734014527705, 0.12026321743097299, 0.12937303481941248, 0.12026321743112531, 0.19973734014484915"
2.869565217391304,0.9855072463768116,"0.19732891687197696, -0.06653098806145163, 0.2384041423790514, -0.06653098806141439, 0.19732891687183762","1.1549017075284311, 0.8560887962103934, 0.9780189925223404, 0.8560887962103477, 1.1549017075284882","0.22167840491328217, 0.11604699600189672, 0.13254243417139078, 0.11604699600188421, 0.22167840491335206"
2.869565217391304,1.1014492753623188,"0.19186044454128753, -0.06262414191253057, 0.24152739474270574, -0.06262414191238577, 0.19186044454092321","1.1825167301060469, 0.8266955335423462, 0.9815754727031755, 0.826695533542243, 1.1825167301061883","0.24580282081700372, 0.1111473202312871, 0.1365795210924902, 0.11114732023124989, 0.24580282081717747"
2.869565217391304,1.2173913043478262,"0.18600112923388729, -0.05852220576619349, 0.24504215304174998, -0.05852220577737577, 0.18600112926793222","1.2123816145227133, 0.7938663163065507, 0.9875041383473023, 0.7938663163186465, 1.2123816145047883","0.27205843422142617, 0.10554584872422672, 0.1416426796865171, 0.10554584872826994, 0.2720584342005199"
2.869565217391304,1.3333333333333333,"0.17984952262968745, -0.054287337493546306, 0.24887562972776736, -0.05428733749354506, 0.1798495226296365","1.2443268618365355, 0.7576281342567089, 0.9960900078134951, 0.7576281342566826, 1.2443268618365777","0.3002778465151342, 0.09926540022819225, 0.14788229701170194, 0.0992654002281845, 0.3002778465151802"
2.869565217391304,1.4492753623188406,"0.17353117065562756, -0.04999406372580345, 0.2529257861365678, -0.04999406372636808, 0.17353117065997603","1.2780370889686092, 0.7182044445802127, 1.007516932904227, 0.7182044445826654, 1.278037088964286","0.3301613728098273, 0.0923787849422691, 0.15541940970335602, 0.09237878494292236, 0.33016137280537267"
2.869565217391304,1.565217391304348,"0.1671910919134681, -0.04572415440252278, 0.25706612497801434, -0.04572415440253563, 0.16719109191357603","1.313047442894438, 0.6760425271324677, 1.0218200599462506, 0.676042527132539, 1.313047442894307","0.3612752352008931, 0.08501175528889651, 0.16432156078822635, 0.08501175528891906, 0.3612752352007602"
2.869565217391304,1.681159420289855,"0.16098142127261222, -0.041559367548716836, 0.261155892552548, -0.04155936754865644, 0.16098142127221332","1.3487633191791026, 0.6318107020391444, 1.0388519575632555, 0.631810702038899, 1.3487633191795996","0.39307088917975913, 0.07733724280261557, 0.17458083052631806, 0.07733724280255529, 0.39307088918026073"
2.869565217391304,1.7971014492753623,"0.15504614676055067, -0.03757346497098593, 0.2650546364204494, -0.03757346497116398, 0.1550461467611497","1.3845052042537946, 0.5863574045058155, 1.0582747824811762, 0.586357404506214, 1.384505204253001","0.42492666678823593, 0.06956005770331304, 0.18610028143238413, 0.06956005770339826, 0.4249266667874605"
2.869565217391304,1.9130434782608696,"0.149506248959555, -0.03382538516206973, 0.2686382724037698, -0.03382538516281594, 0.14950624896156106","1.4195727223688588, 0.5406346412610533, 1.0795852727417896, 0.5406346412621794, 1.4195727223661174","0.45620599094316433, 0.06189431766785443, 0.1986940778815847, 0.06189431766810123, 0.4562059909405159"
2.869565217391304,2.028985507246377,"0.14444879515797387, -0.030355203286500917, 0.2718128162911728, -0.030355203270539047, 0.1444487951078931","1.4533148087438184, 0.49560045038408285, 1.1021694816967789, 0.495600450357053, 1.453314808818267","0.48632021347493315, 0.05453868099699685, 0.21210302045942628, 0.05453868099162406, 0.48632021354657784"
2.869565217391304,2.1449275362318843,"0.13992233409110166, -0.02718355529870123, 0.27452244086758015, -0.02718355593040382, 0.13992233627042333","1.4851901915301868, 0.45212261957878724, 1.1253743800184184, 0.4521226207790038, 1.4851901880936036","0.514782004254504, 0.047655422196954636, 0.22602245135622362, 0.047655422402817386, 0.5147820009439262"
2.869565217391304,2.260869565217391,"0.13593884240050808, -0.024314047011731454, 0.2767504030183353, -0.02431404921236667, 0.13593885080525475","1.5148057559466985, 0.41090488192650676, 1.1485787338040345, 0.410904886211509, 1.5148057421112506","0.541238521399151, 0.04135788603188707, 0.24013572328876973, 0.04135788679868778, 0.5412385081075844"
2.869565217391304,2.3768115942028984,"0.1324805440616122, -0.02173739355735134, 0.2785136883100676, -0.021737396155393274, 0.13248055734106462","1.541928092368301, 0.37244788159436026, 1.1712480687400588, 0.3724478881135884, 1.541928069183693","0.5654805851397287, 0.035707741837019455, 0.2541454569100508, 0.03570774277202447, 0.5654805629426345"
2.869565217391304,2.4927536231884058,"0.12950900255982123, -0.019435918641356298, 0.2798538265036924, -0.01943592090147664, 0.1295090104793194","1.5664715631307942, 0.3370454715949086, 1.1929659399702441, 0.3370454748437964, 1.5664715504602584","0.5874311496638556, 0.03072040578762522, 0.26779674114556545, 0.030720406232419825, 0.5874311374325545"
2.869565217391304,2.608695652173913,"0.12697409215752486, -0.017387446853447258, 0.2808267064037592, -0.01738744761827772, 0.12697409591044112","1.5884711833441116, 0.3048078948474958, 1.2134418486921967, 0.30480789629044536, 1.5884711768257511","0.6071206036531276, 0.026375305564541845, 0.2808898351343289, 0.026375305759328123, 0.6071205973881728"
2.869565217391304,2.7246376811594204,"0.12482136435830804, -0.015568161990679716, 0.28149357066882286, -0.015568167382449066, 0.12482139434599815","1.6080494131619736, 0.275699810804206, 1.2325015943509696, 0.27569982164519996, 1.6080493600376526","0.6246569788785015, 0.02262757515030336, 0.2932831037377993, 0.022627576497643007, 0.6246569276007352"
2.869565217391304,2.8405797101449277,"0.12299720130817171, -0.013954449295220432, 0.28191432446047004, -0.013954475586086736, 0.1229973991126651","1.6253841687967003, 0.24958218019560324, 1.2500676009469895, 0.24958225178335142, 1.6253837982773534","0.6401974737025692, 0.01941870653220823, 0.3048887548512763, 0.019418714821784328, 0.6401971154911726"
2.869565217391304,2.9565217391304346,"0.12145130774183577, -0.012523826776031671, 0.282143344463779, -0.012524105658375202, 0.12145328022879232","1.6406831491608225, 0.22625037287748956, 1.2661359074672387, 0.22625101741354986, 1.6406795530809013","0.6539257992113909, 0.016684881164525447, 0.3156644917833351, 0.016684965521883074, 0.6539223058301957"
2.869565217391304,3.072463768115942,"0.12014176571903423, -0.011255982742051265, 0.2822273895961137, -0.011256126155654175, 0.12014295358255722","1.6541575394225319, 0.20546639678588366, 1.2807539659188987, 0.20546674937055082, 1.6541553485021334","0.6660283745846287, 0.014362968044305542, 0.325603532923765, 0.014363008778889071, 0.6660262424660159"
2.869565217391304,3.1884057971014492,"0.11902919723149497, -0.010131977444419432, 0.28220512176350643, -0.010132027672546666, 0.11902968612196457","1.6660196474852622, 0.1869795830895142, 1.2940023299221928, 0.18697970418227727, 1.6660187353207516","0.6766932514338406, 0.0123937272697448, 0.33472507117812605, 0.012393740148939545, 0.676692360958504"
2.869565217391304,3.3043478260869565,"0.11807386777410783, -0.009134330301080705, 0.28210764393188326, -0.009135656759590216, 0.11808847535467992","1.6764798140538288, 0.1705420040475617, 1.3059803349839292, 0.1705455812059519, 1.6764522657087302","0.6861079217252942, 0.010723732052498072, 0.34306594450339734, 0.01072413801221786, 0.6860810437587649"
2.869565217391304,3.420289855072464,"0.11726951259243323, -0.008249903103690406, 0.28195859410986557, -0.008250085926533084, 0.11727188232792479","1.6856786662128602, 0.1559261892771479, 1.3167942911069404, 0.1559266822113225, 1.6856741711917302","0.694393495234004, 0.009306944091442424, 0.3506734693354556, 0.00930699359017484, 0.6943891183526579"
2.869565217391304,3.536231884057971,"0.11656654867045302, -0.007462553310886952, 0.2817771977498668, -0.007464461596449971, 0.11658326848701711","1.6938273575791851, 0.1429111559120583, 1.3265532561522608, 0.1429132579183316, 1.6937949724381656","0.701742048277231, 0.008102350120787465, 0.3576010802058541, 0.008102469802373191, 0.7017101072507057"
2.869565217391304,3.652173913043478,"0.11597234157527897, -0.006764108832796316, 0.2815762608715809, -0.0067646088290485296, 0.1159801152149848","1.7010143980815524, 0.1313122578466201, 1.3353599853359928, 0.13131357294202758, 1.7009997857938046","0.7082272002792007, 0.007077137560241328, 0.3639036808878841, 0.007077236288840727, 0.7082128263977288"
2.869565217391304,3.7681159420289854,"0.11525531630873509, -0.006127199351627418, 0.28136708948294065, -0.006154787188086933, 0.1156595807480385","1.7077727552149224, 0.12091290203762742, 1.3433335053312383, 0.1209765222751717, 1.7070043151410408","0.7143610962814743, 0.006197778778442534, 0.3696473977610462, 0.006202484677460013, 0.7136057759976907"
2.869565217391304,3.8840579710144927,"0.11497021681341368, -0.005584067191688066, 0.2811538247821219, -0.005587749603355216, 0.11504777519950765","1.7131432006291967, 0.11167416389054208, 1.3505035656486686, 0.1116878784494695, 1.7129911913821214","0.7191919101394878, 0.005451663042641412, 0.37485123159835426, 0.00545245232262963, 0.7190421126425579"
2.869565217391304,4.0,"0.11430743510523561, -0.00507659001857988, 0.2809502108038471, -0.0051038447869612355, 0.11492278889645824","1.718720191770728, 0.1033299688378221, 1.3570115365636988, 0.10342396790208645, 1.7175143349256652","0.7242791397915779, 0.0048064108213611845, 0.3795967794052616, 0.004813708887574061, 0.7230919877031242"
3.0434782608695654,-4.0,"0.09547710174993274, 0.15351370464112074, 0.0008575759618713596, 0.1571858078692624, 0.09296580977781276","0.36756639466687346, 1.2734830947975926, 1.7345055003716228, 1.264620841268237, 0.3598241688956739","0.00758440565501677, 0.3395124863759802, 0.738122288811866, 0.3326367250175993, 0.007384665161603735"
3.0434782608695654,-3.8840579710144927,"0.0880099915304435, 0.1638648375181847, 0.0038353024047815265, 0.13778973941232708, 0.10650012913426322","0.3507721925722554, 1.2318177106101689, 1.7146977231238725, 1.2946857266810081, 0.40802664701269575","0.007260865491306119, 0.3038484940995635, 0.7189844958401577, 0.35270249022076955, 0.008862640513544292"
3.0434782608695654,-3.7681159420289854,"0.10004606804473769, 0.1460388880621356, 0.008157894562161372, 0.14493116438833803, 0.10082598494262766","0.39493589102531135, 1.255914750746878, 1.6933277870670453, 1.2584364581938936, 0.39738511296687296","0.008651098704366065, 0.3191231775564067, 0.6984310148104872, 0.3211219675012228, 0.008721609749062323"
3.0434782608695654,-3.652173913043478,"0.13115239818950744, 0.10111253451462593, 0.014978205723673421, 0.1760551945807278, 0.07670166699146541","0.4998003656359518, 1.3359016370588943, 1.6706578956242972, 1.1637674143542531, 0.32987268732660524","0.012071117576322298, 0.3782792767355372, 0.6767237601331368, 0.24398541554627032, 0.006716829622095795"
3.0434782608695654,-3.536231884057971,"0.10746732155421754, 0.13179340214341445, 0.02153146549829843, 0.13160820337328244, 0.10759960743078714","0.43442719099152277, 1.243093904598083, 1.6441122617558344, 1.2435044501474937, 0.43486219250706665","0.01002623461644405, 0.3019638219020188, 0.6514284581765172, 0.30229096859595966, 0.010040085492939632"
3.0434782608695654,-3.420289855072464,"0.11214166426819963, 0.12202791173588368, 0.03141053762139934, 0.12303914940419963, 0.11138073697031771","0.4585219311892203, 1.2362176135727079, 1.6151108551475402, 1.2340728230746536, 0.45607677701587823","0.010801846588303868, 0.29297157158133563, 0.6239275138218564, 0.2912382657059078, 0.010716321082657677"
3.0434782608695654,-3.3043478260869565,"0.11683816286768128, 0.1111700876384154, 0.04392581417202113, 0.11147029335164726, 0.11659564197023506","0.48338147130840126, 1.226162939798488, 1.5822480494916566, 1.2255651800309442, 0.48264235937051053","0.011547139078331521, 0.28146762784950186, 0.5929289835394268, 0.2809644803094698, 0.011517655202223018"
3.0434782608695654,-3.1884057971014492,"0.12235892041233389, 0.09809144770147549, 0.059207184991588724, 0.09750603783123685, 0.12283640906336496","0.5114314934078797, 1.214732975340931, 1.5450382516742402, 1.2159165006997665, 0.5128807788771815","0.012311283247326136, 0.2689297378470475, 0.5580001037368673, 0.2698951229579726, 0.012372017828778408"
3.0434782608695654,-3.072463768115942,"0.1294499405888026, 0.08191790145528238, 0.0772683686351684, 0.08189107928765577, 0.129472710033091","0.5447377835477696, 1.2034756670740658, 1.5034545693478358, 1.2035268806896133, 0.5448050993407181","0.013196314743352932, 0.25670979143252926, 0.5191161509496547, 0.25675195556875086, 0.013199037543085244"
3.0434782608695654,-2.9565217391304346,"0.13734106897415344, 0.0638904687520282, 0.09753763224087597, 0.06388556668238626, 0.13734526335055602","0.5804285048056124, 1.1905589443401967, 1.4580032735621111, 1.19056752932784, 0.580441747964239","0.01410461192421629, 0.24339514275393226, 0.4768121965079475, 0.24340245621083487, 0.01410525996533966"
3.0434782608695654,-2.8405797101449277,"0.14603693564381032, 0.044439127862868966, 0.1190466244320989, 0.0444198483043306, 0.14605746375689138","0.6180094716983668, 1.1768902169268831, 1.410119775291157, 1.1769207929978909, 0.6180597430857028","0.01506928956460923, 0.22980527131972733, 0.43245408000789937, 0.22983112989419455, 0.01507185537833508"
3.0434782608695654,-2.7246376811594204,"0.15519960669406907, 0.024545648696571387, 0.14050948880649172, 0.0245455200730324, 0.15519973572983567","0.6559492248720716, 1.1630988834523568, 1.3619032594320881, 1.1630990629691076, 0.6559495692743795","0.016099691433826512, 0.21652188087483515, 0.3880254022334407, 0.21652203228979086, 0.016099709510049357"
3.0434782608695654,-2.608695652173913,"0.164348071574849, 0.00533087331184251, 0.16064220277395755, 0.005331028418380068, 0.16434782392097075","0.6924563772370804, 1.1497508100804201, 1.3155862091810286, 1.149750625950966, 0.6924559775505047","0.017196679341088993, 0.20404640209098696, 0.34562540358447996, 0.20404624544442182, 0.017196655192792367"
3.0434782608695654,-2.4927536231884058,"0.1730701565029033, -0.01231342611510966, 0.17848699117058847, -0.012313174255992654, 0.17306945269761076","0.7261572168505707, 1.137341192532437, 1.2730039003311835, 1.1373410478076662, 0.7261566424781438","0.018364219637464856, 0.1927921624679253, 0.3069641576188593, 0.19279202662098766, 0.018364181262843726"
3.0434782608695654,-2.3768115942028984,"0.18107199628026469, -0.02785003799606639, 0.19355636173554422, -0.027849908064446705, 0.18107158804470436","0.7562436709234237, 1.12614187573244, 1.2352291803576207, 1.1261418310860472, 0.7562434419004693","0.019605171908125257, 0.18296222636849852, 0.27302850616143526, 0.18296217207154836, 0.019605160773490882"
3.0434782608695654,-2.260869565217391,"0.18821131536222385, -0.04110681302889607, 0.20579106821163134, -0.04110678891521852, 0.188211218370259","0.7824947773038843, 1.1162196583342614, 1.2025711545595081, 1.1162196626601109, 0.7824947471422339","0.020923903505933063, 0.17457534366030042, 0.24408621431355693, 0.17457534567615396, 0.020923902700539468"
3.0434782608695654,-2.1449275362318843,"0.1944677680306668, -0.0521753171322033, 0.21541512052021727, -0.05217531203988496, 0.194467740621204","0.8051115940660107, 1.1074960440019659, 1.1747847298660554, 1.1074960467217334, 0.805111585344235","0.022326962109180108, 0.16752575713670187, 0.21988712757622733, 0.16752575895408414, 0.02232696187997485"
3.0434782608695654,-2.028985507246377,"0.1998963635990101, -0.06128959989554755, 0.2227865093808095, -0.061289589956147555, 0.19989631687187548","0.8245220596112095, 1.0998157747307498, 1.1513243369025796, 1.0998157774583763, 0.8245220512970852","0.023823315261665142, 0.16164691612219032, 0.19990355029745738, 0.16164691798999978, 0.02382331629121352"
3.0434782608695654,-1.9130434782608696,"0.20458689720743808, -0.06873294578562109, 0.22829206497962537, -0.0687329640071811, 0.2045869476057388","0.8412311823762784, 1.0929984373462494, 1.13154075617652, 1.0929984324826372, 0.8412311916183155","0.0254242368173055, 0.15675778186244607, 0.18351531289414613, 0.1567577788486531, 0.02542423467870219"
3.0434782608695654,-1.7971014492753623,"0.20863712527006006, -0.07478243076923627, 0.2322905793687168, -0.074782446839574, 0.20863717297003342","0.8557321407765119, 1.0868683955939082, 1.1147989277010022, 1.0868683918478819, 0.8557321440806945","0.027143109084516504, 0.152688700558876, 0.17011974338040686, 0.15268869828285414, 0.027143106637147914"
3.0434782608695654,-1.681159420289855,"0.21213806777850247, -0.07968311923504667, 0.23509013042190421, -0.07968310541313026, 0.2121380264477705","0.8684650994360393, 1.0812682505546667, 1.1005332982670115, 1.0812682553713435, 0.8684650963709415","0.028995357796243824, 0.1492923527614369, 0.15918273712329847, 0.1492923562084626, 0.028995360104833907"
3.0434782608695654,-1.565217391304348,"0.21516776860920095, -0.08364011278765349, 0.2369446047568492, -0.08364015987327961, 0.21516789929488278","0.8798050871858933, 1.0760623621100216, 1.0882651055848052, 1.0760623459201937, 0.8798050991990851","0.030998512971447626, 0.14644596201767468, 0.15025409825328426, 0.1464459502673994, 0.030998507918638264"
3.0434782608695654,-1.4492753623188406,"0.2177903198358338, -0.08681980198111677, 0.2380589736021569, -0.0868197952641932, 0.2177903038073188","0.8900645438234659, 1.0711353650867452, 1.0776001829230017, 1.071135366754313, 0.8900645414124715","0.03317233713454309, 0.14404929773770908, 0.14296472108492456, 0.1440492988171976, 0.03317233749395937"
3.0434782608695654,-1.3333333333333333,"0.22005583833285752, -0.08935455231458322, 0.23859744334106386, -0.08935454468008577, 0.22005581532074764","0.8995018193041632, 1.0663888677793592, 1.0682186246309016, 1.066388870337661, 0.8995018179479158","0.03553916660397995, 0.14202128388904006, 0.13701631999588998, 0.14202128535398406, 0.03553916762722078"
3.0434782608695654,-1.2173913043478262,"0.22200265821179563, -0.09134852377776875, 0.2386917317482879, -0.09134852348860076, 0.22200265730628582","0.9083313325830329, 1.0617373987681744, 1.0598625372828532, 1.0617373988196437, 0.9083313325462948","0.03812424969448619, 0.14029619633549276, 0.13216941916911176, 0.1402961963359058, 0.03812424972904727"
3.0434782608695654,-1.1014492753623188,"0.22365884783112186, -0.0928830024821938, 0.23844831466338026, -0.09288299977184591, 0.22365883975953793","0.9167331335727038, 1.0571046718720427, 1.0523243886855234, 1.0571046724983237, 0.9167331333714084","0.04095622614213186, 0.13882032050699936, 0.12823200685970218, 0.13882032090888693, 0.0409562267143159"
3.0434782608695654,-0.9855072463768116,"0.22504377270967718, -0.09402096452440734, 0.2379543827026784, -0.09402096489193248, 0.22504377400398454","0.9248612819298946, 1.0524201585962432, 1.0454371190424812, 1.0524201584603026, 0.9248612819710798","0.04406768766129253, 0.13754906175958442, 0.12504986151458167, 0.13754906167445752, 0.04406768757914093"
3.0434782608695654,-0.8695652173913043,"0.2261694843169215, -0.09481077943769342, 0.23728258450339584, -0.09481078257449524, 0.22616949319187143","0.9328508863700007, 1.0476160132302224, 1.0390662012472007, 1.0476160124023852, 0.9328508867501917","0.04749582031148196, 0.13644453754608504, 0.12249869144807556, 0.13644453717451005, 0.04749581976037101"
3.0434782608695654,-0.7536231884057971,"0.22704173774729994, -0.09528910696090676, 0.2364947364066556, -0.09528910767707657, 0.22704174048402784","0.9408239507862199, 1.0426242929966623, 1.033103512631972, 1.0426242926655445, 0.9408239509196019","0.05128315718707077, 0.13547359115110924, 0.12047793719243279, 0.13547359101540626, 0.0512831569928762"
3.0434782608695654,-0.6376811594202898,"0.22766077883964678, -0.09548313444270617, 0.2356447125649245, -0.09548313375623166, 0.22766077679436672","0.9488942492187213, 1.037374348789852, 1.0274628041250418, 1.0373743489262348, 0.9488942489401495","0.05547843578388396, 0.13460612409153033, 0.11890599515262999, 0.13460612417939252, 0.05547843589876598"
3.0434782608695654,-0.5217391304347826,"0.22802195099554404, -0.09541229986567795, 0.23478069928053993, -0.0954122996408687, 0.22802194923046287","0.9571714561098204, 1.0317902735895306, 1.0220765407289365, 1.031790273592207, 0.9571714559795078","0.06013756544930158, 0.1338136556739654, 0.117716613953633, 0.1338136556436249, 0.060137565608820574"
3.0434782608695654,-0.4057971014492754,"0.22811612448859794, -0.09508960159281651, 0.23394695414533445, -0.09508960165078456, 0.2281161246096686","0.9657647180920874, 1.0257883188960657, 1.0168939260254342, 1.0257883188943189, 0.9657647180920941","0.06532470904561773, 0.13306804524781435, 0.11685625797198332, 0.13306804524415083, 0.06532470903317465"
3.0434782608695654,-0.2898550724637681,"0.2279300094912304, -0.09452260100973381, 0.23318518313803974, -0.09452260089380535, 0.22793000927426954","0.9747858103249036, 1.019274195749917, 1.0118799878542253, 1.0192741957497424, 0.974785810321215","0.0711134645734647, 0.13234031300239935, 0.11628227951812416, 0.13234031300357857, 0.07111346459159411"
3.0434782608695654,-0.17391304347826086,"0.2274464144274031, -0.09371421825616646, 0.23253560771109863, -0.09371421823887666, 0.22744641435654167","0.9843519751695653, 1.012140200794038, 1.0070156480722408, 1.0121402007954843, 0.9843519751686727","0.07758811843944785, 0.13159951564653713, 0.11596178897888959, 0.13159951564418593, 0.0775881184475306"
3.0434782608695654,-0.057971014492753624,"0.226644502138797, -0.09266338504399538, 0.2320377657679602, -0.09266338506283672, 0.22664450220007493","0.9945884763450993, 1.004262150695646, 1.0022987459184172, 1.0042621506955527, 0.9945884763452835","0.08484490962667454, 0.13081165430666775, 0.11587115298405781, 0.130811654310369, 0.08484490962027567"
3.0434782608695654,0.057971014492753624,"0.22550010662480482, -0.09136563624334487, 0.2317310592214148, -0.09136563624664151, 0.22550010664376713","1.005630836089559, 0.9954961597134694, 0.9977460083940337, 0.9954961597135716, 1.0056308360893675","0.09299320274455619, 0.12993861189346573, 0.11599608522016536, 0.12993861189419634, 0.09299320274162663"
3.0434782608695654,0.17391304347826086,"0.22398619920246107, -0.08981371470222255, 0.23165503101454962, -0.08981371470138794, 0.22398619918659984","1.017626633743968, 0.9856753833571104, 0.9933959657980365, 0.9856753833566209, 1.0176266337442645","0.10215639858679192, 0.12893714836534143, 0.1163323168524969, 0.12893714836406556, 0.10215639858958904"
3.0434782608695654,0.2898550724637681,"0.22207360987271657, -0.08799827103055993, 0.23184932232128067, -0.08799827102660349, 0.22207360986316635","1.0307366289511446, 0.9746069835623412, 0.9893127749733484, 0.9746069835618174, 1.0307366289513475","0.11247231689564817, 0.12775802436484318, 0.11688684184059561, 0.12775802436432251, 0.11247231689686339"
3.0434782608695654,0.4057971014492754,"0.2197321364614357, -0.08590874968909401, 0.23235322645036352, -0.08590874968945544, 0.2197321364667501","1.045134822476022, 0.9620697671366909, 0.9855908207746853, 0.9620697671370467, 1.0451348224755543","0.12409265738029408, 0.1263453813601224, 0.11767971824641543, 0.12634538136057874, 0.12409265737908962"
3.0434782608695654,0.5217391304347826,"0.21693219886448437, -0.08353455974482465, 0.2332047217771943, -0.08353455974234703, 0.21693219884549325","1.0610068801676662, 0.9478132250579087, 0.9823597895483309, 0.9478132250563698, 1.0610068801697277","0.13718098235322868, 0.12463658329272964, 0.1187463582415033, 0.12463658329118923, 0.13718098235773257"
3.0434782608695654,0.6376811594202898,"0.2136472081824361, -0.08086662744855941, 0.23443883853470449, -0.08086662744726997, 0.21364720817868865","1.0785461314450075, 0.9315590606003215, 0.979789615909274, 0.9315590605999508, 1.0785461314454472","0.15190847959214343, 0.12256281825808205, 0.12014014006609788, 0.12256281825789722, 0.15190847959300796"
3.0434782608695654,0.7536231884057971,"0.20985680240796, -0.07789940606455695, 0.23608520731386956, -0.07789940606409188, 0.2098568024068193","1.0979461504453194, 0.9130067139338176, 0.9780942712417152, 0.913006713933679, 1.0979461504454688","0.16844659440239748, 0.12005085738176453, 0.12193500612182401, 0.12005085738173958, 0.1684465944026813"
3.0434782608695654,0.8695652173913043,"0.20555102237706535, -0.07463335972029811, 0.2381646746889029, -0.07463335971991156, 0.20555102237424155","1.1193888194957768, 0.8918447826105708, 0.977532795787031, 0.8918447826100373, 1.1193888194965838","0.18695554460387104, 0.11702644083294508, 0.1242274592883308, 0.11702644083255999, 0.18695554460499855"
3.0434782608695654,0.9855072463768116,"0.20073532892114448, -0.07107782290507361, 0.2406849879682295, -0.07107782290504538, 0.2007353289207452","1.1430269102254633, 0.8677704109970292, 0.9784053575549715, 0.8677704109969231, 1.1430269102256128","0.2075678885042873, 0.11341974927208498, 0.12713704359962588, 0.11341974927203259, 0.20756788850447902"
3.0434782608695654,1.1014492753623188,"0.19543606230662308, -0.06725395483055951, 0.2436357850475499, -0.06725395483074717, 0.19543606230713387","1.1689608154964044, 0.8405183511872464, 0.9810416666327473, 0.8405183511873746, 1.1689608154962285","0.23036690000143012, 0.1091732329822106, 0.13080405631002762, 0.10917323298226653, 0.23036690000120527"
3.0434782608695654,1.2173913043478262,"0.18970552167416868, -0.06319727041739004, 0.24698349748628068, -0.06319727041743967, 0.18970552167438046","1.1972103626202617, 0.8099000470790992, 0.9857791806013037, 0.8099000470791659, 1.1972103626201698","0.2553607216372474, 0.10425160720291791, 0.13538303247473388, 0.10425160720295003, 0.25536072163714124"
3.0434782608695654,1.3333333333333333,"0.18362537586505912, -0.058958999735022916, 0.25066724774133553, -0.05895899973506902, 0.1836253758636976","1.2276847463636884, 0.7758503792195557, 0.9929297488331483, 0.7758503792189468, 1.227684746364663","0.28245519563520244, 0.09865302202209983, 0.1410307192386744, 0.0986530220219007, 0.28245519563628496"
