U,V,magnetization,charge_density
-5.510204081632653,-0.7346938775510204,"0.08112146694844513, 0.2947899989291346, 0.2481771066177142, 0.29479007271708213, 0.08112135478762371","0.1560603117939261, 1.4882809937607755, 1.7113186049964346, 1.4882804731509127, 0.1560596162979503"
-5.510204081632653,-0.5714285714285714,"0.09572076990960608, 0.26636639236160764, 0.27582567620395926, 0.266366395318514, 0.09572076620631331","0.21121220876379232, 1.4647806510650647, 1.6480143293642442, 1.4647806342401555, 0.21121217656674407"
-5.510204081632653,-0.40816326530612246,"0.11490278937068038, 0.23548765062522692, 0.29921912010490737, 0.23548765081796386, 0.11490278908122128","0.32388397350462567, 1.4073560645727063, 1.5375199283410952, 1.4073560633374678, 0.32388397024410276"
-5.510204081632653,-0.24489795918367346,"0.13836132421175112, 0.20730214035168737, 0.3086730708684825, 0.207302140348395, 0.13836132421968358","0.5573789705622127, 1.277606358562358, 1.3300293415690003, 1.277606358572918, 0.5573789707335106"
-5.510204081632653,-0.08163265306122448,"0.15539233155554466, 0.19119989753468875, 0.3068155452701663, 0.19119989813669613, 0.15539232750290405","0.8709116483874492, 1.088240395956656, 1.081696080127962, 1.088240448333761, 0.8709114271941716"
-5.510204081632653,0.08163265306122448,"0.16096747813512735, 0.18174095267525137, 0.3145831383542477, 0.1817409526693421, 0.1609674781660319","1.1026591949834152, 0.9210748338983825, 0.9525319430212622, 0.9210748344333219, 1.1026591936636194"
-5.510204081632653,0.24489795918367346,"0.1629824681735812, 0.17007892001474972, 0.3338772228664908, 0.17007892009047643, 0.16298246885470147","1.2576827652383844, 0.7796129845005744, 0.925408504044329, 0.7796129880055698, 1.257682758211142"
-5.510204081632653,0.40816326530612246,"0.16481899885183549, 0.1546977280868479, 0.36096654524775934, 0.15469772818506075, 0.1648189996284969","1.3792195831619538, 0.6480156534041744, 0.9455295288975964, 0.6480156551596383, 1.3792195793766377"
-5.510204081632653,0.5714285714285714,"0.16671903270727262, 0.1367394005035905, 0.393083131055858, 0.13673940089507794, 0.16671903483820094","1.4806846465932697, 0.5263504863274466, 0.9859297378087772, 0.5263504902571767, 1.4806846390133308"
-5.510204081632653,0.7346938775510204,"0.1684725592571117, 0.11808545848213153, 0.4268839656147542, 0.11808545837028045, 0.16847255827572227","1.5627463591060926, 0.42071591758178145, 1.0330754454330946, 0.4207159164989254, 1.562746361380107"
-5.510204081632653,0.8979591836734694,"0.1700906162673952, 0.10042238970687822, 0.45897398609458934, 0.10042238986605302, 0.17009061806508385","1.6253561042399038, 0.33481789977801857, 1.07965199404139, 0.33481790085261354, 1.6253561010880735"
-5.510204081632653,1.0612244897959184,"0.17173591673746236, 0.08474152179551037, 0.48704511713584253, 0.08474152243976546, 0.17173592189141862","1.6709019290134208, 0.268010715034008, 1.1221747173332068, 0.26801071767112944, 1.6709019209482343"
-5.510204081632653,1.2244897959183674,"0.17353764977327868, 0.0713649954147881, 0.5101946409065717, 0.07136500313454823, 0.1735377107708137","1.7031443312991663, 0.21711790135937564, 1.1594755950520024, 0.21711792802915186, 1.7031442442603062"
-5.510204081632653,1.3877551020408163,"0.17552658026783896, 0.060204618250929355, 0.5285366103059213, 0.06020469056444182, 0.17552750061086841","1.7257424003900146, 0.17847220945587772, 1.191571744033721, 0.17847247145260892, 1.7257411746677778"
-5.510204081632653,1.5510204081632653,"0.17766302085030328, 0.05099255697837318, 0.5426869442055932, 0.05099264560533823, 0.1776648323603922","1.7415971117795426, 0.14891656264569877, 1.2189744689485922, 0.14891698628032973, 1.741594870345836"
-5.510204081632653,1.7142857142857142,"0.1798706745843408, 0.04341602611733739, 0.5534063955942508, 0.04341689244166366, 0.17989001126240756","1.7528084122237784, 0.12603286694004062, 1.242337112191357, 0.12603628552391807, 1.752785323120907"
-5.510204081632653,1.8775510204081634,"0.18210058148671882, 0.0371815871944463, 0.5614172707910376, 0.03718231316734731, 0.18211824736044968","1.7607967340645034, 0.10806335650202797, 1.262297739004566, 0.10806597907796393, 1.760776191350939"
-5.510204081632653,2.0408163265306123,"0.18430497049897399, 0.03203553933161785, 0.567334971746696, 0.03203506466640986, 0.18428945375630335","1.7665352459561294, 0.09374597207468219, 1.27942185180511, 0.09374414172853983, 1.7665527884355408"
-5.510204081632653,2.204081632653061,"0.1866448909282028, 0.02777417943024541, 0.571654375811421, 0.027763016199046007, 0.18616353763108417","1.7704685787978431, 0.08219567674126291, 1.2941858079167117, 0.08214516413868427, 1.7710047724054971"
-5.510204081632653,2.36734693877551,"0.18798967251209164, 0.024198382619886404, 0.5747573331694975, 0.024217393472428662, 0.18883721822609645","1.7742713136344528, 0.07265949237011174, 1.3069909825187103, 0.07273051342388023, 1.7733476980528449"
-5.510204081632653,2.5306122448979593,"0.1890010595663052, 0.021189878499105735, 0.5769219555011365, 0.021238456042974564, 0.19164865039047807","1.7774896346524915, 0.06475172091805598, 1.3181770411612108, 0.06492362824478784, 1.7746579750234561"
-5.510204081632653,2.693877551020408,"0.1916987482323197, 0.018699717432186666, 0.5784651339797224, 0.018709348215566447, 0.1924270521402054","1.77817862725662, 0.058227678118021736, 1.3279182328480474, 0.058277568596600195, 1.7773978931807117"
-5.510204081632653,2.857142857142857,"0.1926349479065601, 0.016553877995163006, 0.579421894410834, 0.016579406991289933, 0.19480987269615302","1.7801948309365792, 0.05261241614849478, 1.336566124026189, 0.052735861716923196, 1.7778907671718152"
-5.510204081632653,3.020408163265306,"0.19175509022760318, 0.014700466798963415, 0.5799268690591959, 0.014753971583772188, 0.1988636023304653","1.7836710246097538, 0.04773039409097721, 1.3443138806080368, 0.048068946998398476, 1.7762157536928345"
-5.510204081632653,3.183673469387755,"0.17988408007632328, 0.013027242450890169, 0.5788022711380101, 0.013528648131882376, 0.21475775820289456","1.7982562421025086, 0.043004091173972026, 1.3525425557681972, 0.04455731185138134, 1.7616397991039423"
-5.510204081632653,3.3469387755102042,"0.2214524179758277, 0.011940841435823552, 0.5782595746855499, 0.011587083661110841, 0.17676008224168827","1.7569457517296165, 0.04105350045756131, 1.3593175525505132, 0.03933076180839358, 1.8033524334539135"
-5.510204081632653,3.510204081632653,"0.1818240587660277, 0.01047466854653211, 0.5786785532737997, 0.010697884444321525, 0.21832483496931931","1.7997141612846366, 0.03641251939157948, 1.3642688650747907, 0.03772850313585906, 1.7618759511131334"
-5.510204081632653,3.673469387755102,"0.23870353392689903, 0.010046571323357545, 0.5826875782201442, 0.009150699673998265, 0.1594116168556009","1.7421793218351487, 0.03565372949685036, 1.3647277784856326, 0.03290627227793642, 1.824532897904433"
-5.510204081632653,3.836734693877551,"0.1292986845266776, 0.008108424911747783, 0.5570262554696658, 0.008682349791632777, 0.2968842853002762","1.8563022652361343, 0.02926960260265498, 1.396046964649447, 0.03390939614265129, 1.6844717713691133"
-5.510204081632653,4.0,"0.19193290487759873, 0.00790068255566805, 0.5792045791322098, 0.008003942914059224, 0.21295789052046432","1.793014406797131, 0.029405717957037697, 1.3761521561725907, 0.02999477463066271, 1.7714329444425787"
-5.26530612244898,-4.0,"0.021494595255877897, 0.480526824601209, 0.03845552935120078, 0.44997127345617693, 0.009551777335535878","0.0517561062192229, 1.4885594282551553, 1.9606770786049048, 1.4766248764953254, 0.02238251042539451"
-5.26530612244898,-3.836734693877551,"0.010107398162380803, 0.4737864125429554, 0.03387187317425666, 0.4683296434424512, 0.013904672677955431","0.022969591232195347, 1.4834996375930647, 1.9648933506398234, 1.4988989098561678, 0.029738510678748203"
-5.26530612244898,-3.673469387755102,"0.011472574021740246, 0.4649413191524169, 0.035764953244780684, 0.4770279725109342, 0.010793181070128235","0.025624981771520366, 1.5008231303579964, 1.9631974560260832, 1.48631976646241, 0.02403466538199297"
-5.26530612244898,-3.510204081632653,"0.011972771162564675, 0.46862150719790585, 0.03882674735937486, 0.4686005273359063, 0.01197844694424832","0.02626623862412579, 1.4937047045206817, 1.9600151368953653, 1.4937379884476703, 0.026275931512157298"
-5.26530612244898,-3.3469387755102042,"0.012934667993969707, 0.4658964791317751, 0.04228899291267385, 0.4659585787869698, 0.012921281174611311","0.027882391024563767, 1.4939609383658228, 1.9564353154951313, 1.4938642272219542, 0.027857127892527617"
-5.26530612244898,-3.183673469387755,"0.014008724116127864, 0.46297389175252446, 0.046271578621586484, 0.4624627102561324, 0.014283095253628662","0.029637340478050604, 1.4933182714347115, 1.9522801027359367, 1.4946114765108134, 0.030152808840487773"
-5.26530612244898,-3.020408163265306,"0.015256696903276027, 0.4593890893088335, 0.05063680865593345, 0.4595249952066509, 0.015192409925306497","0.03168683548279119, 1.4946322925519369, 1.947793510446781, 1.494323482822854, 0.03156387869563722"
-5.26530612244898,-2.857142857142857,"0.0166638096409431, 0.45548412294314344, 0.0557075014584858, 0.4554756993799719, 0.0166688665774554","0.033934098372251253, 1.4947903782116154, 1.942519845964768, 1.4948116327348333, 0.03394404471653202"
-5.26530612244898,-2.693877551020408,"0.018291140291852963, 0.45096579217549726, 0.061485282156654164, 0.4509669229444867, 0.018290862431508344","0.0365041120060305, 1.495242526801602, 1.936508917650594, 1.4952409434841134, 0.03650350005765941"
-5.26530612244898,-2.5306122448979593,"0.020194591412809937, 0.44574421111347395, 0.06812132490358347, 0.44574691348826134, 0.02019295908187073","0.039483523459547476, 1.495730756761142, 1.9295785996460781, 1.495723185719391, 0.03948393441383984"
-5.26530612244898,-2.36734693877551,"0.022395702066779488, 0.4397212123801122, 0.07572849940394122, 0.43984163658419706, 0.022312949564969535","0.042895939001806216, 1.4965203279929011, 1.9216303730826856, 1.496224955158845, 0.04272840476376292"
-5.26530612244898,-2.204081632653061,"0.02490836420986811, 0.432836626520391, 0.08451013682631237, 0.4328361781996588, 0.024908694243769756","0.04674215803054013, 1.4970616356729742, 1.9123901142006317, 1.4970631753221548, 0.04674291677369979"
-5.26530612244898,-2.0408163265306123,"0.027893722752366554, 0.42477981609157, 0.09465320734732285, 0.42477850954904606, 0.027894744259694418","0.05132308002641088, 1.4978408433064008, 1.9016653286766556, 1.4978452207207207, 0.05132552726981279"
-5.26530612244898,-1.8775510204081634,"0.03140473352787215, 0.41540482634965714, 0.10638100280683349, 0.4154040141983181, 0.03140542311731849","0.05673183887053501, 1.498681566146963, 1.889168762058899, 1.4986842533884568, 0.05673357953514242"
-5.26530612244898,-1.7142857142857142,"0.03554585864098754, 0.40448571780482157, 0.11993677486061005, 0.4044863500137241, 0.03554529867985666","0.0631844873181447, 1.499532583161112, 1.87456968263391, 1.4995302596331253, 0.06318298725370934"
-5.26530612244898,-1.5510204081632653,"0.040440851322656735, 0.39177228271962017, 0.13557399790319347, 0.3917652715252675, 0.04044759652926231","0.0709780799354927, 1.5002650320955717, 1.857467186465604, 1.5002922221163866, 0.07099747938694738"
-5.26530612244898,-1.3877551020408163,"0.04624863878288117, 0.3769847157000227, 0.15353329635579838, 0.3769847754633897, 0.04624857369790748","0.08058547442585291, 1.5007272870573294, 1.8373749621306565, 1.5007270120533143, 0.08058526433284498"
-5.26530612244898,-1.2244897959183674,"0.05314862326012402, 0.3598484300054212, 0.17400590577106956, 0.35984847142784215, 0.05314856953554303","0.09270715954433842, 1.5004765227356032, 1.8136330987945484, 1.50047626070702, 0.09270695821848893"
-5.26530612244898,-1.0612244897959184,"0.061379243926435754, 0.34008714652878336, 0.19706720476238404, 0.34008713526140943, 0.06137926952098727","0.10860609549126835, 1.4987680109334292, 1.785251504727508, 1.498768172651064, 0.10860621619673075"
-5.26530612244898,-0.8979591836734694,"0.07127407760303664, 0.31744468675179516, 0.22256246351074283, 0.31744467570401025, 0.07127409643041524","0.1307471895231809, 1.494049958272773, 1.7504055249868682, 1.4940500497480547, 0.1307472774691255"
-5.26530612244898,-0.7346938775510204,"0.083373992872318, 0.29169854872116807, 0.24985491410977756, 0.29169854039528653, 0.08337400390144986","0.16458077934663723, 1.4829121076223608, 1.7050140995426637, 1.4829121595478107, 0.16458085394052946"
-5.26530612244898,-0.5714285714285714,"0.09866183592870251, 0.262773267477304, 0.2771297934740399, 0.2627732679875724, 0.0986618351323809","0.22359024273853725, 1.4571542434215867, 1.6385110379949963, 1.45715423935646, 0.2235902364884192"
-5.26530612244898,-0.40816326530612246,"0.11866247544466976, 0.23162169012924372, 0.2994316687336357, 0.2316216899871557, 0.11866247570529564","0.34201879377626954, 1.396473190630565, 1.523016027233714, 1.3964731918298154, 0.34201879652963507"
-5.26530612244898,-0.24489795918367346,"0.1423847990119625, 0.2038384769431305, 0.30755344809340535, 0.20383847694771462, 0.14238479900378717","0.5760775432574001, 1.2664932943111804, 1.3148583250735202, 1.266493294302257, 0.5760775430556428"
-5.26530612244898,-0.08163265306122448,"0.15893265343069835, 0.18815092391028299, 0.3058328453471024, 0.18815092392230065, 0.1589326533896152","0.8763464959690299, 1.0848150734879918, 1.0776768626115236, 1.0848150740092681, 0.8763464939221857"
-5.26530612244898,0.08163265306122448,"0.1643026140579314, 0.17880824697066922, 0.3137782778609015, 0.1788082469632125, 0.1643026141472852","1.0995604570214286, 0.9233025290513802, 0.9542740298035339, 0.9233025305580128, 1.0995604535656456"
-5.26530612244898,0.24489795918367346,"0.16616938015064397, 0.16740981674137095, 0.33284160585963246, 0.16740981676786804, 0.16616938048048568","1.2518043916935597, 0.7843966273389775, 0.9275979637234553, 0.7843966289223107, 1.2518043883217014"
-5.26530612244898,0.40816326530612246,"0.16788654039367923, 0.15240179352726146, 0.3594233324736232, 0.15240179349958627, 0.16788654010585025","1.3718844873019749, 0.6543750454135318, 0.947480933831466, 0.654375044699425, 1.3718844887536028"
-5.26530612244898,0.5714285714285714,"0.16975689559976037, 0.13483482630339855, 0.39081655603373755, 0.13483482632586022, 0.1697568957372434","1.4724772795989234, 0.5335342339140134, 0.987976973204379, 0.5335342341540683, 1.4724772791286171"
-5.26530612244898,0.7346938775510204,"0.17155687403714093, 0.1165215853741412, 0.42384308071743626, 0.11652158541094834, 0.17155687446033252","1.5543360550247742, 0.42789458210104186, 1.0355387262866038, 0.42789458250067613, 1.5543360540869018"
-5.26530612244898,0.8979591836734694,"0.17323903229999504, 0.09912318914612697, 0.4552755474782413, 0.09912318993419932, 0.17323904114143773","1.6173026101620158, 0.34137782219216417, 1.0826391448834207, 0.34137782854287796, 1.6173025942195236"
-5.26530612244898,1.0612244897959184,"0.1749171514718738, 0.08364124535560653, 0.4828832037741349, 0.0836412455897564, 0.17491715380862793","1.6635004984451798, 0.27368916478738725, 1.1256206758651732, 0.2736891660406263, 1.663500494861633"
-5.26530612244898,1.2244897959183674,"0.17670191243036149, 0.07041793103988539, 0.5057602595528206, 0.0704179350604888, 0.17670196191644327","1.696471556850642, 0.2219078017401018, 1.163241332476063, 0.22190782107646015, 1.6964714878567317"
-5.26530612244898,1.3877551020408163,"0.17862164618365195, 0.059380061299022076, 0.5239830145372251, 0.05938106437622651, 0.1786342136038751","1.719768286988245, 0.1824805374354735, 1.1955151308587535, 0.18248433319390917, 1.7197517115236227"
-5.26530612244898,1.5510204081632653,"0.18065353370927517, 0.05026925203174937, 0.5381247582061973, 0.05027112778487784, 0.18068132826790095","1.7362448692699137, 0.15227958678181208, 1.2229800853067574, 0.15228644388251544, 1.7362090147590035"
-5.26530612244898,1.7142857142857142,"0.1827569002699606, 0.04277985575150446, 0.548912611784892, 0.042780503580806484, 0.1827701286128366","1.747965758182628, 0.128879854708552, 1.2463219635838683, 0.12888247395326885, 1.7479499495716833"
-5.26530612244898,1.8775510204081634,"0.18482799682150253, 0.0366180579867766, 0.5570405370451958, 0.0366198631390621, 0.1848935450074638","1.7564406549678822, 0.11048972236395728, 1.266205299785167, 0.11049973777405392, 1.7563645851089427"
